AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.topic,Input.argument,Input.label,Input.tokenized_argument,Answer.feedback,Answer.selected_words,Answer.stance-prediction.con,Answer.stance-prediction.pro,Answer.word_0,Answer.word_1,Answer.word_10,Answer.word_11,Answer.word_12,Answer.word_13,Answer.word_15,Answer.word_16,Answer.word_17,Answer.word_19,Answer.word_2,Answer.word_20,Answer.word_21,Answer.word_22,Answer.word_23,Answer.word_24,Answer.word_25,Answer.word_26,Answer.word_27,Answer.word_29,Answer.word_3,Answer.word_30,Answer.word_31,Answer.word_32,Answer.word_34,Answer.word_35,Answer.word_36,Answer.word_38,Answer.word_39,Answer.word_4,Answer.word_40,Answer.word_41,Answer.word_42,Answer.word_44,Answer.word_45,Answer.word_46,Answer.word_47,Answer.word_5,Answer.word_6,Answer.word_7,Answer.word_8,Answer.word_9,Approve,Reject
3OLF68YTNCDC120HZHTABVFOSS3FAX,AJACXA5FC5BYZ,Submitted,Tue Jan 05 14:42:07 PST 2021,Tue Jan 05 14:43:00 PST 2021,Fri Jan 08 14:43:00 PST 2021,53,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
36TFCYNS47M8BBZG5H9OYO2Z9SPHX1,AKMIORNF40ST7,Submitted,Tue Jan 05 14:43:09 PST 2021,Tue Jan 05 14:44:21 PST 2021,Fri Jan 08 14:44:21 PST 2021,72,100% (4/4),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_24,word_25,word_26,word_27,word_34,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
323Q6SJS8LSRBP8V5N32SH2S5NTHFA,AKQAI78JTXXC9,Submitted,Tue Jan 05 14:40:20 PST 2021,Tue Jan 05 14:45:23 PST 2021,Fri Jan 08 14:45:23 PST 2021,303,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",I would strongly suggest changing the color choice for the annotation segment of the HIT. to something more noticeable than dark grey.  Doesn't stand out well against a white background and will probably lead to some mistakes,"word_19,word_20,word_22,word_24,word_26,word_27,word_34,word_36",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
386CSBG1O2Y85PENNKNS7PHG3BN6QT,AKSJ3C5O3V9RB,Submitted,Tue Jan 05 15:02:36 PST 2021,Tue Jan 05 15:59:48 PST 2021,Fri Jan 08 15:59:48 PST 2021,3432,100% (1/1),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_22,word_24,word_27,word_34,word_36,word_42,word_44,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3GNA64GUZHGCMLE9I1DNFJ3G7GBQ5W,AM5DZDG51U3XO,Submitted,Tue Jan 05 14:53:24 PST 2021,Tue Jan 05 14:54:58 PST 2021,Fri Jan 08 14:54:58 PST 2021,94,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_36,word_39,word_40,word_42,word_44,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3YOH7BII0CJ79CVTBNB3NVL6LYLKV5,AM7KUJM4MQOBM,Submitted,Tue Jan 05 14:51:38 PST 2021,Tue Jan 05 14:54:32 PST 2021,Fri Jan 08 14:54:32 PST 2021,174,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_13,word_19,word_34,word_36,word_45,word_47",FALSE,TRUE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3L6L49WXW395XGRBK46ACG2BBOT54T,AMBBKWMS4CZLZ,Submitted,Tue Jan 05 14:42:27 PST 2021,Tue Jan 05 14:43:11 PST 2021,Fri Jan 08 14:43:11 PST 2021,44,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_21,word_22,word_23,word_24,word_36,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
354P56DE9NF3M575YYHP83WDGAR7SH,AMPMTF5IAAMK8,Submitted,Tue Jan 05 14:40:25 PST 2021,Tue Jan 05 14:45:45 PST 2021,Fri Jan 08 14:45:45 PST 2021,320,100% (1/1),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_27,word_36,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
31N2WW6R9U2CHH1WQ2E0ON1IMJI3FY,AMV1E7FFPVAW4,Submitted,Tue Jan 05 16:32:32 PST 2021,Tue Jan 05 16:34:44 PST 2021,Fri Jan 08 16:34:44 PST 2021,132,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_19,word_20,word_32,word_34,word_36,word_40,word_44,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3G0WWMR1UYWGCAKFM1999032Y1BQNM,ANLHIS7CZAZVQ,Submitted,Tue Jan 05 14:57:01 PST 2021,Tue Jan 05 14:58:58 PST 2021,Fri Jan 08 14:58:58 PST 2021,117,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_39,word_40,word_41,word_42,word_44,word_45,word_46,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3570Y55XZSVJBKUFQ7D8W2X7WY7YGQ,ANONYKAVCEV2H,Submitted,Tue Jan 05 15:14:52 PST 2021,Tue Jan 05 15:28:49 PST 2021,Fri Jan 08 15:28:49 PST 2021,837,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_22,word_24,word_26,word_27,word_34,word_36,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3XXU1SWE8P7L4YLRWZAP8OSKMQE0AE,AOMFEAWQHU3D8,Submitted,Tue Jan 05 14:42:36 PST 2021,Tue Jan 05 14:43:22 PST 2021,Fri Jan 08 14:43:22 PST 2021,46,100% (3/3),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_34,word_36,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3VD82FOHKT0U0UA8IY8R4KEQKWHCOK,APKTDTD9LK539,Submitted,Tue Jan 05 15:35:36 PST 2021,Tue Jan 05 15:37:42 PST 2021,Fri Jan 08 15:37:42 PST 2021,126,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_0,word_21,word_22,word_23,word_24,word_42,word_44,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3YHH42UU5ER20HCVTQZFH28VG2DL0H,AQV468FB908WI,Submitted,Tue Jan 05 14:53:16 PST 2021,Tue Jan 05 14:55:51 PST 2021,Fri Jan 08 14:55:51 PST 2021,155,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_22,word_24,word_27,word_34,word_36,word_45,word_47",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
3ON104KXQN8ZAZ6VG5TJ2GFOVLX4W9,AQXRHIMQ7UK7O,Submitted,Tue Jan 05 14:41:21 PST 2021,Tue Jan 05 14:44:39 PST 2021,Fri Jan 08 14:44:39 PST 2021,198,0% (0/0),0% (0/0),0% (0/0),Death penalty,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers. On the contrary, murder demonstrates a lack of respect for human life. For this very reason, murder is abhorrent, and any policy of state-authorized killings is immoral.",0,"Opposition to the death penalty does not arise from misplaced sympathy for convicted murderers . On the contrary , murder demonstrates a lack of respect for human life . For this very reason , murder is abhorrent , and any policy of state - authorized killings is immoral .",,"word_19,word_20,word_21,word_22,word_23,word_24,word_25,word_26,word_27",TRUE,FALSE,Opposition,to,sympathy,for,convicted,murderers,On,the,contrary,murder,the,demonstrates,a,lack,of,respect,for,human,life,For,death,this,very,reason,murder,is,abhorrent,and,any,penalty,policy,of,state,authorized,killings,is,immoral,does,not,arise,from,misplaced,,
